"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Henry Thomas","classification.ores.articletopic/Culture.Biography.Biography*|907|classification.ores.articletopic/Culture.Media.Films|793|classification.ores.articletopic/Culture.Media.Media*|973","Q506198","nm0001794","Henry Thomas","match",NA,NA
"Jessie Usher","classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Culture.Biography.Biography*|968|classification.ores.articletopic/Culture.Media.Films|822","Q19519424","nm1900772","Jessie T. Usher","not exact match",NA,NA
"Nello Pazzafini","classification.ores.articletopic/Culture.Media.Films|919|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|531|classification.ores.articletopic/Culture.Biography.Biography*|946|classification.ores.articletopic/Culture.Media.Media*|890","Q239896","nm0141881","Nello Pazzafini","match",NA,NA
"Kevin Durand","classification.ores.articletopic/Culture.Biography.Biography*|462|classification.ores.articletopic/Culture.Media.Media*|883|classification.ores.articletopic/Geography.Regions.Americas.North America|539","Q320084","nm0243806","Kevin Durand","match",NA,NA
"Kathryn Bigelow","classification.ores.articletopic/Culture.Biography.Biography*|749|classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Geography.Regions.Americas.North_America|793","Q34816","nm0000941","Kathryn Bigelow","match",NA,NA
"Susan Flannery","classification.ores.articletopic/History and Society.Society|318|classification.ores.articletopic/Culture.Biography.Women|837|classification.ores.articletopic/Culture.Biography.Biography*|943|classification.ores.articletopic/Culture.Media.Media*|692","Q256656","nm0281224","Susan Flannery","match",NA,NA
"Giobbe Covatta","classification.ores.articletopic/Culture.Media.Media*|500|classification.ores.articletopic/Culture.Biography.Biography*|982","Q3764878","nm0184383","Giobbe Covatta","match",NA,NA
"Matthew Laborteaux","classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/Geography.Regions.Americas.North_America|546|classification.ores.articletopic/Culture.Media.Films|718","Q1386966","nm0479612","Matthew Labyorteaux","not exact match",NA,NA
"Daniele Luchetti","classification.ores.articletopic/Culture.Biography.Biography*|812|classification.ores.articletopic/Culture.Media.Media*|651|classification.ores.articletopic/Culture.Media.Films|629","Q1007923","nm0600169","Stefania Montorsi","not exact match",NA,NA
"Marla Gibbs","classification.ores.articletopic/Culture.Media.Television|600|classification.ores.articletopic/Culture.Media.Music|562|classification.ores.articletopic/Geography.Regions.Americas.North_America|705|classification.ores.articletopic/Culture.Media.Films|600|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Biography.Women|665","Q133665","nm0004958","Marla Gibbs","match",NA,NA
"Andrew Wilson (attore)","classification.ores.articletopic/Culture.Biography.Biography*|804|classification.ores.articletopic/Culture.Media.Media*|895","Q19948176","nm0932992","Andrew Wilson","not exact match",NA,NA
"Little Richard","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Geography.Regions.Americas.North_America|679|classification.ores.articletopic/Culture.Biography.Biography*|955|classification.ores.articletopic/Culture.Media.Music|998","Q82222","nm0005153","Little Richard","match",NA,NA
"Reza Ciro Pahlavi","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|644|classification.ores.articletopic/Geography.Regions.Asia.Asia*|500|classification.ores.articletopic/Culture.Biography.Biography*|998","Q334871","nm0656624","Mohammad Reza Pahlavi","not exact match",NA,NA
"Alissa Jung","classification.ores.articletopic/Culture.Biography.Women|923|classification.ores.articletopic/Geography.Regions.Europe.Europe*|929|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|945|classification.ores.articletopic/Culture.Biography.Biography*|984|classification.ores.articletopic/History and Society.History|206","Q97380","nm0432506","Alissa Jung","match",NA,NA
"Enzo Andronico","classification.ores.articletopic/Culture.Media.Films|793|classification.ores.articletopic/Culture.Biography.Biography*|874|classification.ores.articletopic/Culture.Media.Media*|803","Q1346056","nm0029073","Enzo Andronico","match",NA,NA
"Laurie Holden","classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Geography.Regions.Americas.North_America|615|classification.ores.articletopic/Culture.Biography.Women|766|classification.ores.articletopic/Culture.Biography.Biography*|994|classification.ores.articletopic/Culture.Media.Films|826|recommendation.image_section/exists|1","Q18947","nm0390229","Laurie Holden","match",NA,NA
"Xolo Maridueña","classification.ores.articletopic/Culture.Media.Media*|963|classification.ores.articletopic/Culture.Biography.Biography*|995|classification.ores.articletopic/Culture.Media.Films|917","Q53870611","nm4927704","Xolo Maridueña","match",NA,NA
"Hichem Yacoubi","classification.ores.articletopic/Geography.Regions.Europe.Europe*|699|classification.ores.articletopic/Culture.Media.Films|737|classification.ores.articletopic/Culture.Biography.Biography*|953|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|577|classification.ores.articletopic/Culture.Media.Media*|826","Q3135198","nm1311741","Hichem Yacoubi","match",NA,NA
"Asa Akira","classification.ores.articletopic/Culture.Media.Music|182|classification.ores.articletopic/Culture.Biography.Biography*|868|classification.ores.articletopic/Culture.Media.Entertainment|421|classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Media.Media*|994|recommendation.image_section/exists|1","Q233092","nm2670531","Asa Akira","match",NA,NA
"Rossella O'Hara","classification.ores.articletopic/Culture.Media.Films|893|classification.ores.articletopic/Culture.Biography.Women|808|classification.ores.articletopic/Culture.Biography.Biography*|577|classification.ores.articletopic/Culture.Media.Media*|936","Q1649955","nm0727996","Alexandra Ripley","not exact match",NA,NA
"Jens Lehmann","classification.ores.articletopic/Culture.Sports|997|classification.ores.articletopic/Geography.Regions.Europe.Europe*|855|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|562|classification.ores.articletopic/Culture.Biography.Biography*|874|recommendation.image_section/exists|1","Q57114","nm1763623","Jens Lehmann","match",NA,NA
"Peter Scanavino","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Media.Media*|817|classification.ores.articletopic/Culture.Media.Films|926","Q18387943","nm1813581","Peter Scanavino","match",NA,NA
"Carice van Houten","classification.ores.articletopic/Culture.Media.Music|562|classification.ores.articletopic/Culture.Biography.Women|737|classification.ores.articletopic/Geography.Regions.Europe.Europe*|737|classification.ores.articletopic/Culture.Media.Films|961|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Culture.Biography.Biography*|993","Q232384","nm0396924","Carice van Houten","match",NA,NA
"Donald P. Bellisario","classification.ores.articletopic/Geography.Regions.Americas.North America|752|classification.ores.articletopic/Culture.Biography.Biography*|960","Q710739","nm0069074","Donald P. Bellisario","match",NA,NA
"Gloria Swanson","classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.articletopic/Culture.Biography.Biography*|851|classification.ores.articletopic/Culture.Biography.Women|500","Q229232","nm0841797","Gloria Swanson","match",NA,NA
"Douglas Adams","classification.ores.articletopic/Culture.Media.Media*|972|classification.ores.articletopic/Culture.Biography.Biography*|602","Q42","nm0010930","Douglas Adams","match",NA,NA
"Leni Riefenstahl","classification.ores.articletopic/Culture.Media.Media*|724|classification.ores.articletopic/Culture.Media.Films|644|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|562|classification.ores.articletopic/Geography.Regions.Europe.Europe*|692|classification.ores.articletopic/Culture.Biography.Biography*|585","Q55415","nm0726166","Leni Riefenstahl","match",NA,NA
"Ernest Borgnine","classification.ores.articletopic/Culture.Media.Media*|909|classification.ores.articletopic/Culture.Media.Films|877|classification.ores.articletopic/Culture.Biography.Biography*|874","Q102551","nm0000308","Ernest Borgnine","match",NA,NA
"Marcel Marceau","classification.ores.articletopic/Culture.Media.Media*|754|classification.ores.articletopic/Culture.Media.Films|644|classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Geography.Regions.Europe.Europe*|577|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|637|recommendation.image_section/exists|1","Q157191","nm0545131","Marcel Marceau","match",NA,NA
"Noah Schnapp","classification.ores.articletopic/Culture.Biography.Biography*|987|classification.ores.articletopic/Culture.Media.Films|917|classification.ores.articletopic/Culture.Media.Media*|968","Q26926633","nm6907855","Noah Schnapp","match",NA,NA
"Dana Vespoli","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Biography.Biography*|910|classification.ores.articletopic/Culture.Media.Films|999","Q1079746","nm1500794","Dana Vespoli","match",NA,NA
"The Ultimate Warrior","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Biography.Biography*|817|classification.ores.articletopic/Geography.Regions.Americas.North_America|712|classification.ores.articletopic/Culture.Media.Entertainment|999|classification.ores.articletopic/Culture.Media.Television|999","Q333421","nm0913134","Jim Hellwig","not exact match",NA,NA
"Bobbi Starr","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Biography.Women|907|classification.ores.articletopic/Culture.Media.Films|999","Q242238","nm2506297","Bobbi Starr","match",NA,NA
"Minka Kelly","classification.ores.articletopic/Culture.Biography.Women|798|classification.ores.articletopic/Geography.Regions.Americas.North America|690|classification.ores.articletopic/Culture.Media.Media*|719|classification.ores.articletopic/Culture.Biography.Biography*|874","Q232674","nm1310368","Minka Kelly","match",NA,NA
"Victoria Principal","classification.ores.articletopic/Culture.Biography.Biography*|945|classification.ores.articletopic/Culture.Biography.Women|766|classification.ores.articletopic/Geography.Regions.Americas.North America|847|classification.ores.articletopic/Culture.Media.Media*|837","Q232834","nm0000595","Victoria Principal","match",NA,NA
"Alexandre Rockwell","classification.ores.articletopic/Culture.Media.Media*|787|classification.ores.articletopic/Culture.Biography.Biography*|943|classification.ores.articletopic/Culture.Media.Films|890","Q549956","nm0734319","Alexandre Rockwell","match",NA,NA
"Aksel Hennie","classification.ores.articletopic/Culture.Media.Media*|656|classification.ores.articletopic/Culture.Media.Films|523|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|922|classification.ores.articletopic/Culture.Biography.Biography*|456|classification.ores.articletopic/Geography.Regions.Europe.Europe*|950","Q421471","nm0377336","Aksel Hennie","match",NA,NA
"Chyler Leigh","classification.ores.articletopic/Culture.Biography.Women|791|classification.ores.articletopic/Culture.Media.Media*|655|classification.ores.articletopic/Culture.Biography.Biography*|974","Q230765","nm0500200","Chyler Leigh","match",NA,NA
"Elisabetta Dami","classification.ores.articletopic/Culture.Biography.Women|829|classification.ores.articletopic/Culture.Literature|733|classification.ores.articletopic/Culture.Biography.Biography*|986","Q1749076","nm4819505","Elisabetta Dami","match",NA,NA
"Sam Peckinpah","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Biography.Biography*|692|classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Geography.Regions.Americas.North_America|562","Q51461","nm0001603","Sam Peckinpah","match",NA,NA
"Cynthia Nixon","classification.ores.articletopic/Culture.Biography.Women|914|classification.ores.articletopic/Geography.Regions.Americas.North_America|644|classification.ores.articletopic/Culture.Biography.Biography*|930|classification.ores.articletopic/Culture.Media.Films|515|classification.ores.articletopic/Culture.Media.Media*|718","Q228725","nm0633223","Cynthia Nixon","match",NA,NA
"Bar Refaeli","classification.ores.articletopic/Geography.Regions.Asia.West Asia|890|classification.ores.articletopic/Culture.Biography.Biography*|932|classification.ores.articletopic/Culture.Biography.Women|893|classification.ores.articletopic/Geography.Regions.Asia.Asia*|903|recommendation.link/exists|1","Q298197","nm2064685","Bar Refaeli","match",NA,NA
"Victor Reinier","classification.ores.articletopic/Geography.Regions.Europe.Europe*|607|classification.ores.articletopic/Culture.Biography.Biography*|945|classification.ores.articletopic/Culture.Media.Television|718|classification.ores.articletopic/Culture.Media.Media*|847","Q4011271","nm0718198","Victor Reinier","match",NA,NA
"Mario Van Peebles","classification.ores.articletopic/Geography.Regions.Americas.North_America|615|classification.ores.articletopic/Culture.Media.Films|803|classification.ores.articletopic/Culture.Biography.Biography*|953|classification.ores.articletopic/Culture.Media.Media*|909","Q126957","nm0005522","Mario Van Peebles","match",NA,NA
"Fanny Gautier","classification.ores.articletopic/Culture.Biography.Women|814|classification.ores.articletopic/Culture.Biography.Biography*|946|classification.ores.articletopic/Geography.Regions.Europe.Europe*|947|classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|982","Q2575220","nm0813483","Fanny Gautier","match",NA,NA
"Wayne Williams","classification.ores.articletopic/Geography.Regions.Americas.North_America|712|classification.ores.articletopic/Culture.Biography.Biography*|569","Q3566872","nm5651486","Christopher Livingston","not exact match",NA,NA
"Dean Stockwell","classification.ores.articletopic/Culture.Media.Media*|964|classification.ores.articletopic/Culture.Media.Films|919|classification.ores.articletopic/Culture.Biography.Biography*|914|classification.ores.articletopic/Geography.Regions.Americas.North_America|793","Q345212","nm0001777","Dean Stockwell","match",NA,NA
"Ryan Eggold","classification.ores.articletopic/Culture.Media.Media*|887|classification.ores.articletopic/Culture.Media.Films|766|classification.ores.articletopic/Culture.Biography.Biography*|988","Q514020","nm2375297","Ryan Eggold","match",NA,NA
"Anitta (cantante)","classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Media.Music|817|classification.ores.articletopic/Culture.Biography.Biography*|712|recommendation.image_section/exists|1","Q13476301","nm5689715","Anitta","not exact match",NA,NA
"Anthony Franciosa","classification.ores.articletopic/Culture.Media.Media*|787|classification.ores.articletopic/Culture.Biography.Biography*|962|classification.ores.articletopic/Culture.Media.Films|705","Q358360","nm0290047","Anthony Franciosa","match",NA,NA
"Anson Williams","classification.ores.articletopic/Culture.Media.Media*|978|classification.ores.articletopic/Culture.Biography.Biography*|698|classification.ores.articletopic/Culture.Media.Television|975","Q570009","nm0930041","Anson Williams","match",NA,NA
"Otto Preminger","classification.ores.articletopic/Culture.Media.Media*|972|classification.ores.articletopic/Culture.Media.Films|967|classification.ores.articletopic/Culture.Biography.Biography*|843","Q52997","nm0695937","Otto Preminger","match",NA,NA
"Tom Sturridge","classification.ores.articletopic/Culture.Performing arts|996|classification.ores.articletopic/Culture.Biography.Biography*|793","Q703278","nm1500155","Robert Pattinson","not exact match",NA,NA
"Angela Bowie","classification.ores.articletopic/Culture.Biography.Women|938|classification.ores.articletopic/Culture.Media.Music|209|classification.ores.articletopic/Culture.Biography.Biography*|972","Q2669959","nm0101146","Angie Bowie","not exact match",NA,NA
"Elisabetta Cavallotti","classification.ores.articletopic/Culture.Media.Media*|569|classification.ores.articletopic/Culture.Biography.Biography*|997","Q3723215","nm0146875","Elisabetta Cavallotti","match",NA,NA
"Barry Pepper","classification.ores.articletopic/Culture.Biography.Biography*|803|classification.ores.articletopic/Geography.Regions.Americas.North_America|665|classification.ores.articletopic/Culture.Media.Films|692|classification.ores.articletopic/Culture.Media.Media*|817","Q315604","nm0001608","Barry Pepper","match",NA,NA
"Stirling Moss","classification.ores.articletopic/Culture.Sports|994|classification.ores.articletopic/Culture.Biography.Biography*|705","Q172728","nm0609090","Stirling Moss","match",NA,NA
"Scott Foley","classification.ores.articletopic/Geography.Regions.Americas.North America|545|classification.ores.articletopic/Culture.Biography.Biography*|844|classification.ores.articletopic/Culture.Media.Media*|640|classification.ores.articletopic/Culture.Media.Television|636","Q364822","nm0004930","Scott Foley","match",NA,NA
"Shannyn Sossamon","classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Geography.Regions.Americas.North_America|637|classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Culture.Media.Films|924|classification.ores.articletopic/Culture.Biography.Women|877|recommendation.image_section/exists|1","Q232397","nm0815370","Shannyn Sossamon","match",NA,NA
"Jonas Strand Gravli","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|959|classification.ores.articletopic/Geography.Regions.Europe.Europe*|893|classification.ores.articletopic/Culture.Media.Media*|507","Q91618066","nm6338716","Jonas Strand Gravli","match",NA,NA
"Ross Lynch","classification.ores.articletopic/Culture.Media.Music|924|classification.ores.articletopic/Culture.Biography.Biography*|901|classification.ores.articletopic/Culture.Media.Media*|979","Q455827","nm3515425","Ross Lynch","match",NA,NA
"Mark Ronson","classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Media.Music|966|classification.ores.articletopic/Culture.Biography.Biography*|685","Q425821","nm1053148","Mark Ronson","match",NA,NA
"Audie Murphy","classification.ores.articletopic/Geography.Regions.Americas.North America|832|classification.ores.articletopic/History and Society.Military and warfare|948|classification.ores.articletopic/Culture.Biography.Biography*|922","Q337185","nm0001559","Audie Murphy","match",NA,NA
"Kasabian","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Media.Music|969|classification.ores.articletopic/Culture.Biography.Biography*|585|recommendation.image_section/exists|1","Q272517","nm1868442","Kasabian","match",NA,NA
"Tiberio Murgia","classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Geography.Regions.Europe.Europe*|538|classification.ores.articletopic/Culture.Biography.Biography*|951|classification.ores.articletopic/Culture.Media.Media*|737","Q696152","nm0613867","Tiberio Murgia","match",NA,NA
"Vito Antuofermo","classification.ores.articletopic/Culture.Biography.Biography*|916|classification.ores.articletopic/Culture.Sports|991","Q961548","nm0031610","Vito Antuofermo","match",NA,NA
"David Krumholtz","classification.ores.articletopic/Geography.Regions.Americas.North_America|901|classification.ores.articletopic/Culture.Media.Films|822|classification.ores.articletopic/Culture.Media.Media*|968|classification.ores.articletopic/Culture.Biography.Biography*|893","Q356086","nm0472710","David Krumholtz","match",NA,NA
"Graham Greene (attore)","classification.ores.articletopic/Geography.Regions.Americas.North_America|718|classification.ores.articletopic/Culture.Media.Media*|835|classification.ores.articletopic/Culture.Biography.Biography*|948|classification.ores.articletopic/Culture.Media.Films|731","Q311169","nm0001295","Graham Greene","not exact match",NA,NA
"Colton Haynes","classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/Culture.Biography.Biography*|964","Q932975","nm2686262","Colton Haynes","match",NA,NA
"Jimmy Ghione","classification.ores.articletopic/Culture.Media.Media*|658|classification.ores.articletopic/Culture.Biography.Biography*|997","Q3808421","nm0315781","Gianluigi Ghione","not exact match",NA,NA
"Holly Marie Combs","classification.ores.articletopic/Culture.Biography.Women|718|classification.ores.articletopic/Culture.Biography.Biography*|975|classification.ores.articletopic/Culture.Media.Films|822|classification.ores.articletopic/Culture.Media.Media*|924|recommendation.image_section/exists|1","Q162578","nm0173656","Lauralei Combs","not exact match",NA,NA
"Greg Wise","classification.ores.articletopic/Culture.Media.Television|707|classification.ores.articletopic/Culture.Biography.Biography*|677|classification.ores.articletopic/Culture.Media.Media*|947","Q387434","nm0936353","Greg Wise","match",NA,NA
"Jessica Polsky","classification.ores.articletopic/Culture.Media.Television|731|classification.ores.articletopic/Culture.Biography.Women|562|classification.ores.articletopic/Culture.Biography.Biography*|921|classification.ores.articletopic/Culture.Media.Media*|914","Q3808149","nm2392881","Jessica Polsky","match",NA,NA
"Costas Mandylor","classification.ores.articletopic/Culture.Media.Media*|883|classification.ores.articletopic/Culture.Media.Television|718|classification.ores.articletopic/Geography.Regions.Oceania|123|classification.ores.articletopic/Culture.Biography.Biography*|632","Q81489","nm0541908","Costas Mandylor","match",NA,NA
"Rob Estes","classification.ores.articletopic/Culture.Media.Media*|793|classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Culture.Media.Films|877","Q468871","nm0004900","Rob Estes","match",NA,NA
"Richard Dean Anderson","classification.ores.articletopic/Culture.Media.Television|523|classification.ores.articletopic/Culture.Biography.Biography*|904|classification.ores.articletopic/Culture.Media.Films|679|classification.ores.articletopic/Geography.Regions.Americas.North_America|531|classification.ores.articletopic/Culture.Media.Media*|968","Q203047","nm0000760","Richard Dean Anderson","match",NA,NA
"Simone Signoret","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|507|classification.ores.articletopic/Culture.Biography.Women|934|classification.ores.articletopic/Culture.Biography.Biography*|914|classification.ores.articletopic/Geography.Regions.Europe.Europe*|637|classification.ores.articletopic/Culture.Media.Media*|968|classification.ores.articletopic/Culture.Media.Films|959","Q106126","nm0797531","Simone Signoret","match",NA,NA
"Alexa Nikolas","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/Culture.Media.Films|622|classification.ores.articletopic/Geography.Regions.Americas.North_America|515|classification.ores.articletopic/Culture.Biography.Women|644","Q234419","nm1054247","Alexa Nikolas","match",NA,NA
"Boris Kodjoe","classification.ores.articletopic/Culture.Media.Media*|531|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Films|569","Q112167","nm0462673","Boris Kodjoe","match",NA,NA
"Gia Carangi","classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|507|classification.ores.articletopic/Culture.Visual_arts.Fashion|554|classification.ores.articletopic/Culture.Biography.Biography*|972|classification.ores.articletopic/History_and_Society.Society|658","Q230824","nm0000340","Cindy Crawford","not exact match",NA,NA
"Peter Bogdanovich","classification.ores.articletopic/Culture.Media.Media*|977|classification.ores.articletopic/Culture.Biography.Biography*|658|classification.ores.articletopic/Culture.Media.Films|957|recommendation.image_section/exists|1","Q158250","nm0000953","Peter Bogdanovich","match",NA,NA
"Emanuela Tittocchia","classification.ores.articletopic/Culture.Biography.Biography*|961","Q3723869","nm1437828","Emanuela Tittocchia","match",NA,NA
"William Sadler","classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/Culture.Biography.Biography*|957|classification.ores.articletopic/Geography.Regions.Americas.North_America|712|classification.ores.articletopic/Culture.Media.Films|803","Q152542","nm0006669","William Sadler","match",NA,NA
"Ed Viesturs","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Sports|507","Q645965","nm0896853","Ed Viesturs","match",NA,NA
"Cristina Gajoni","classification.ores.articletopic/Culture.Biography.Biography*|858|classification.ores.articletopic/Geography.Regions.Europe.Europe*|879|classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|930","Q3697532","nm0301398","Cristina Gaioni","not exact match",NA,NA
"Ali Hewson","classification.ores.articletopic/Culture.Biography.Biography*|839|classification.ores.articletopic/Geography.Regions.Europe.Europe*|986|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|989|classification.ores.articletopic/History and Society.History|243|classification.ores.articletopic/Culture.Biography.Women|768|recommendation.image_section/exists|1","Q777287","nm1893224","Ali Hewson","match",NA,NA
"Ulrich Mühe","classification.ores.articletopic/Geography.Regions.Europe.Europe*|926|classification.ores.articletopic/Culture.Media.Media*|685|classification.ores.articletopic/Culture.Media.Films|500|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|930|classification.ores.articletopic/Culture.Biography.Biography*|644|recommendation.image_section/exists|1","Q57292","nm0618057","Ulrich Mühe","match",NA,NA
"Luigi Garlando","classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|705|classification.ores.articletopic/Geography.Regions.Europe.Europe*|562|classification.ores.articletopic/Culture.Media.Media*|546","Q3839678","nm3212459","Luigi Garlando","match",NA,NA
"Donovan","classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Media.Music|997|classification.ores.articletopic/Culture.Biography.Biography*|531","Q317427","nm3875695","Astrella Celeste","not exact match",NA,NA
"Sean Bridgers","classification.ores.articletopic/Culture.Media.Films|685|classification.ores.articletopic/Culture.Media.Media*|712|classification.ores.articletopic/Culture.Biography.Biography*|970","Q7440839","nm2289717","Jackson Bridgers","not exact match",NA,NA
"James Corden","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|500|classification.ores.articletopic/Culture.Media.Media*|896|classification.ores.articletopic/Culture.Biography.Biography*|912","Q767499","nm0179479","James Corden","match",NA,NA
"Nacho Vidal","classification.ores.articletopic/Culture.Media.Media*|923|classification.ores.articletopic/Culture.Biography.Biography*|711|classification.ores.articletopic/Culture.Media.Films|844|recommendation.image_section/exists|1","Q1255380","nm0896380","Nacho Vidal","match",NA,NA
"Marguerite Duras","classification.ores.articletopic/Geography.Regions.Europe.Europe*|887|classification.ores.articletopic/Culture.Biography.Biography*|955|classification.ores.articletopic/Culture.Literature|718|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|665","Q153248","nm0243921","Marguerite Duras","match",NA,NA
"Guy Debord","classification.ores.articletopic/Culture.Biography.Biography*|909","Q298075","nm0213499","Guy Debord","match",NA,NA
"Marcella Di Folco","classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|607","Q3845497","nm0223794","Marcello Di Falco","not exact match",NA,NA
"Georges Bataille","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|808|classification.ores.articletopic/Culture.Biography.Biography*|737|classification.ores.articletopic/Geography.Regions.Europe.Europe*|817","Q207359","nm0060663","Sylvia Bataille","not exact match",NA,NA
"Joseph Barbera","classification.ores.articletopic/Culture.Media.Media*|841|classification.ores.articletopic/Culture.Literature|708|classification.ores.articletopic/Culture.Media.Films|274|classification.ores.articletopic/Culture.Biography.Biography*|664|recommendation.image_section/exists|1","Q190373","nm0053481","Jayne Barbera","not exact match",NA,NA
"Lily Tomlin","classification.ores.articletopic/Culture.Biography.Women|924|classification.ores.articletopic/Culture.Media.Films|798|classification.ores.articletopic/Culture.Biography.Biography*|965|classification.ores.articletopic/Geography.Regions.Americas.North_America|577|classification.ores.articletopic/Culture.Media.Media*|907","Q229271","nm0005499","Lily Tomlin","match",NA,NA
"Henry Rollins","classification.ores.articletopic/Culture.Media.Music|847|classification.ores.articletopic/Culture.Media.Media*|948|classification.ores.articletopic/Culture.Biography.Biography*|980","Q318509","nm0738433","Henry Rollins","match",NA,NA
"Hildur Guðnadóttir","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Biography.Biography*|932|classification.ores.articletopic/Geography.Regions.Europe.Europe*|554|classification.ores.articletopic/Culture.Media.Music|992","Q433734","nm3723390","Hildur Guðnadóttir","match",NA,NA
"Jacques Tati","classification.ores.articletopic/Geography.Regions.Europe.Western Europe|865|classification.ores.articletopic/Culture.Biography.Biography*|614|classification.ores.articletopic/Geography.Regions.Europe.Europe*|912","Q51549","nm0004244","Jacques Tati","match",NA,NA
"Steven R. McQueen","classification.ores.articletopic/Culture.Media.Media*|887|classification.ores.articletopic/Culture.Media.Films|874|classification.ores.articletopic/Culture.Biography.Biography*|987","Q313463","nm1997596","Steven R. McQueen","match",NA,NA
"Tony Leung Chiu-Wai","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Culture.Biography.Biography*|907|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|964|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Geography.Regions.Asia.Asia*|956","Q319001","nm0504897","Tony Leung Chiu-wai","not exact match",NA,NA
"Roger Corman","classification.ores.articletopic/Culture.Biography.Biography*|718|classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Films|934","Q318292","nm0000339","Roger Corman","match",NA,NA
"Terrence Howard","classification.ores.articletopic/Culture.Media.Films|893|classification.ores.articletopic/Culture.Biography.Biography*|949|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Geography.Regions.Americas.North_America|672","Q296500","nm0005024","Terrence Howard","match",NA,NA
"I Brutos","classification.ores.articletopic/Culture.Media.Media*|877|classification.ores.articletopic/Culture.Media.Music|826|classification.ores.articletopic/Culture.Biography.Biography*|803|classification.ores.articletopic/Geography.Regions.Europe.Europe*|577","Q3790073","nm0989388","I Brutos","match",NA,NA
