"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"ראיין ריינולדס","classification.ores.articletopic/Culture.Biography.Biography*|808|classification.ores.articletopic/Culture.Media.Films|965|classification.ores.articletopic/Geography.Regions.Americas.North_America|793|classification.ores.articletopic/Culture.Media.Media*|957|recommendation.image_section/exists|1","Q192682","nm0005351","Ryan Reynolds","not exact match",NA,NA
"שמואל וילוז'ני","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|766|classification.ores.articletopic/Culture.Media.Media*|699|classification.ores.articletopic/Geography.Regions.Asia.Asia*|724|classification.ores.articletopic/Culture.Biography.Biography*|523","Q3975892","nm0898443","Shmuel Vilozni","not exact match",NA,NA
"מיכאל אלוני","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|577|classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Culture.Biography.Biography*|803|classification.ores.articletopic/Geography.Regions.Asia.Asia*|637","Q16131699","nm2072214","Michael Aloni","not exact match",NA,NA
"אביב אלוש","classification.ores.articletopic/Culture.Media.Media*|724|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|921|classification.ores.articletopic/Culture.Biography.Biography*|812|classification.ores.articletopic/Geography.Regions.Asia.Asia*|901","Q6909125","nm1983341","Avraham Aviv Alush","not exact match",NA,NA
"רותם סלע","classification.ores.articletopic/Geography.Regions.Asia.Asia*|917|classification.ores.articletopic/Culture.Biography.Biography*|737|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|959|classification.ores.articletopic/Culture.Media.Media*|507","Q6743428","nm2512110","Rotem Sela","not exact match",NA,NA
"עלא דקה","classification.ores.articletopic/Geography.Regions.Asia.Asia*|782|classification.ores.articletopic/Culture.Media.Media*|843|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|826|classification.ores.articletopic/Culture.Biography.Biography*|500","Q86008052","nm8738069","Ala Dakka","not exact match",NA,NA
"צביקה הדר","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|787|classification.ores.articletopic/Culture.Media.Media*|743|classification.ores.articletopic/Culture.Biography.Biography*|712|classification.ores.articletopic/Geography.Regions.Asia.Asia*|766","Q4026164","nm0352620","Zvika Hadar","not exact match",NA,NA
"דודו טופז","classification.ores.articletopic/Culture.Media.Media*|699|classification.ores.articletopic/Culture.Biography.Biography*|644|classification.ores.articletopic/Geography.Regions.Asia.Asia*|644|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|629","Q1263812","nm0867630",NA,NA,NA,NA
"עוז זהבי","classification.ores.articletopic/Culture.Biography.Biography*|607|classification.ores.articletopic/Culture.Media.Media*|699|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|718|classification.ores.articletopic/Geography.Regions.Asia.Asia*|658","Q6939881","nm2863731","Oz Zehavi","not exact match",NA,NA
"מייגן פוקס","classification.ores.articletopic/Geography.Regions.Americas.North_America|737|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Culture.Biography.Biography*|932|classification.ores.articletopic/Culture.Media.Films|901|recommendation.image_section/exists|1","Q80069","nm1083271","Megan Fox","not exact match",NA,NA
